0;0.43;-1.67;10.5;-22.0;28.191933243394285;27.921695865401873
1;2.04;3.86;21.5;23.0;27.57459700521478;27.41788467405901
2;1.43;2.23;21.0;21.5;27.73634979589059;27.55643482020125
3;5.47;5.53;24.0;24.0;28.160772361567076;27.311702619939314
4;2.32;-0.84;23.0;-22.0;28.263007624808797;28.712269154492127
5;2.07;1.79;21.0;21.5;27.656917760300043;28.349001746093283
6;5.44;3.97;23.0;22.5;27.356651841919543;27.706120262497958
7;3.29;1.44;21.5;21.0;27.411054339444878;28.263517120132096
8;3.41;2.32;23.0;21.5;28.108039775124837;28.675383170936012
9;0.67;-1.34;21.5;-22.0;27.77698867768067;27.75832127488981
10;-0.57;3.46;-11.0;24.5;28.0667971097523;28.301031783311362
11;-3.28;7.78;-22.0;25.0;27.818727505045953;26.768481466082456
12;-1.63;4.18;-21.0;23.0;26.76253164407284;27.52685234457438
13;5.95;3.21;23.5;23.0;27.549001796798372;28.076785784701215
14;0.49;8.73;-10.0;24.0;27.920062679012737;25.940645712857652
15;1.78;-1.4;22.0;-21.5;27.54472000220732;28.126144421160895
16;-5.03;3.67;-24.0;22.5;27.15932804765243;27.319976207895937
17;1.46;5.66;21.0;24.0;27.596528767219976;27.290005496518315
18;4.51;6.96;23.5;24.5;27.58930771150302;27.268633995856852
19;-1.5;1.36;-21.0;21.0;27.789746310464945;28.28834388931243
20;2.94;2.06;23.0;21.5;28.0452562833717;27.814320052807332
21;3.62;3.07;23.0;23.0;27.916224673117963;27.879833213274427
22;3.31;1.77;24.0;21.0;28.410806042771828;27.59596166108367
23;1.19;-0.84;11.5;-21.0;27.098595904585164;27.5375089650462
24;1.07;2.17;21.5;21.5;27.884495692050805;27.724016664257004
25;3.33;-0.58;23.0;-10.5;28.710296062562644;27.43471523453451
26;1.91;2.77;22.0;21.5;28.448934953702576;27.775116561411583
27;1.94;6.82;22.0;24.0;28.10936498749127;27.517405400945783
28;2.02;2.74;21.0;23.0;27.873277525257055;28.981242209401582
29;7.38;4.85;24.0;23.5;27.203227749662354;28.028333878416674
30;1.45;4.88;22.5;24.0;27.71583482415783;28.078205070837416
31;1.6;2.68;22.0;21.5;27.835588730975317;27.761801094309426
32;1.75;-0.4;22.0;-21.0;27.928614358754;28.865896833460763
33;1.73;5.67;22.0;23.0;27.767194672850913;26.90318010942201
34;3.14;6.68;22.0;24.5;27.708489673744403;27.231922444072875
35;1.07;5.21;21.0;24.0;27.324807410117277;28.083908203809525
36;2.64;4.12;22.0;23.5;28.1192176278075;28.202581442130434
37;4.47;5.23;22.5;24.0;27.377163841420828;27.027339861703002
38;1.14;2.88;22.0;21.5;28.506848300013807;27.57363958566225
39;2.51;-3.1;23.0;-22.0;27.674354554352302;28.37868918748715
40;5.26;-0.39;23.0;-12.0;27.015780573583285;27.544834361455145
41;1.38;-0.5;10.0;0.0;26.80849865247959;28.18634421133752
42;1.98;1.56;23.0;22.0;28.575157042438107;27.541357991210234
43;5.59;7.01;22.5;23.0;27.044073287875854;26.46979221678931
44;2.19;0.36;22.0;11.0;27.92407384319129;27.703617092358176
45;7.24;3.02;24.0;23.5;26.408377458677766;28.63179351699785
46;0.0;2.45;-1.0;21.0;27.566646513495254;27.551179648065887
47;3.03;11.06;23.0;25.5;27.571889670459658;25.90900229649919
48;-0.65;1.22;-10.5;21.0;27.59578772204193;27.579912980283314
49;4.55;0.17;21.0;-11.0;27.19388718076178;27.477647279197686
50;1.95;1.27;22.0;21.0;27.28493173896538;28.254505835353058
51;-0.55;2.25;-8.5;22.0;28.134098528298363;27.31753100117212
52;0.24;2.01;10.5;21.0;28.35810995112333;27.170386452901255
53;3.18;4.36;22.0;24.0;27.777465687135674;27.328929726573637
54;-1.83;1.88;-22.5;23.0;28.973109946983598;28.470082542908088
55;-0.03;1.37;2.0;22.0;27.83718915407948;28.395652836305768
56;1.62;1.97;21.0;22.0;27.95023434606587;27.7147812547745
57;-0.09;2.5;-21.0;22.5;27.67818455029159;26.955333424018335
58;0.17;0.58;0.0;21.0;28.34644774923306;28.0521585622212
59;-0.71;-0.85;-21.0;-22.0;28.48448525074659;27.908556035739295
60;2.89;-0.05;22.5;-10.5;28.032086971897044;27.561703503230707
61;1.97;3.88;21.5;22.0;27.759126427177062;28.17384602783227
62;4.86;0.12;24.0;21.0;27.807919735212128;27.961502105573658
63;0.59;-0.46;10.0;-21.0;27.589887640220645;28.537841544167282
64;2.09;-0.77;22.0;-11.0;28.254236850426523;27.618419578245238
65;4.23;2.68;24.0;22.5;28.131780960330257;28.006384986284825
66;7.86;4.66;24.0;23.0;27.609063729145184;27.445298322299212
67;-0.27;1.44;-10.5;11.0;28.517312285697614;28.153266240349453
68;6.99;-1.77;24.0;-22.0;27.570453387639457;28.176534563356086
69;1.91;5.74;22.5;24.0;28.079919871680545;27.452730283161273
70;-2.0;-1.78;-22.0;-21.0;27.36019005781941;27.90898779963186
71;1.43;2.22;21.5;22.5;28.445475914457823;28.378012615403495
72;-0.2;4.74;10.0;23.5;28.37675104729222;27.72926973434389
73;4.0;-1.5;24.0;-21.0;28.047103237232896;26.985366404775757
74;-0.8;2.46;-11.5;22.5;27.909496591662133;27.23505828890403
75;-1.14;2.82;-10.5;22.0;27.79245221278612;27.58346606211772
76;1.98;1.07;21.5;11.5;27.858564212823314;27.150416203071362
77;0.7;0.31;21.5;-10.0;28.2678262340775;27.984529654793203
78;1.89;1.76;21.0;21.0;27.571323871007714;28.143958499116643
79;-0.86;6.03;-12.5;25.0;27.63295858209902;27.56935073591687
80;-0.18;-1.38;11.0;-22.0;28.427233421492144;28.800965261601913
81;4.64;7.96;23.5;25.0;27.643632178134624;27.419671770464358
82;2.83;-0.06;22.0;-11.0;28.100197508202676;28.226165166384188
83;1.42;4.36;21.5;23.5;28.047523954887712;27.89893187919566
84;3.53;1.85;22.0;21.5;27.668557967483594;28.345149496871596
85;1.07;-6.16;21.0;-23.0;28.635731176276952;26.51064691779512
86;4.67;0.38;24.0;11.5;28.202856238331606;27.640470328849325
87;2.45;4.29;22.0;22.5;27.302151929838793;27.441317388201316
88;1.82;3.58;21.0;22.0;27.667808008586437;27.987204219071256
89;2.51;1.36;22.0;21.5;27.89605527668742;28.41954257196973
90;3.44;0.73;22.5;9.5;28.221027621261424;28.05097324514784
91;-5.2;7.43;-23.0;24.0;26.847346237570676;26.654926373936952
92;-0.77;2.65;-21.0;22.0;27.189282815109337;27.321557422665354
93;0.6;5.86;10.5;24.0;27.750675667449972;27.71967532277389
94;4.25;2.01;23.0;22.0;27.075588636260523;27.633492359815833
95;9.06;4.98;25.0;23.5;26.588651714594327;27.948874753735616
96;2.0;-2.47;21.5;-21.5;28.13289889080043;27.231766376788705
97;0.08;1.63;-0.5;22.0;27.48624383214265;27.913672277219277
98;0.55;6.72;10.5;24.0;27.407435122608604;27.64202597495343
99;-2.63;2.5;-22.5;22.0;27.508782234043004;27.219294627157407
100;5.26;5.02;24.0;22.0;27.759546105799352;27.728678295223517
101;2.35;2.99;22.0;22.0;28.096040646325953;26.669268831372186
102;1.58;-0.77;23.0;-11.0;27.669542822388664;27.473206947861037
103;-1.53;1.9;-21.0;21.5;28.252594571118596;28.292931979559846
104;2.33;5.64;22.0;23.5;27.93494406652714;27.20092645481032
105;0.87;4.86;21.5;23.0;28.364645247208717;27.315204557169253
106;-0.98;0.68;-21.0;21.0;28.104085112310628;28.00709910004962
107;5.82;1.71;22.0;21.0;27.17108021408056;27.37637485132025
108;4.16;3.13;24.0;22.0;27.496807087369252;27.62341579167935
109;-0.2;6.51;7.5;24.0;28.338666164800348;26.927122014801363
110;5.94;3.6;23.0;23.5;27.491387742345783;28.126855494349172
111;2.3;1.41;21.5;22.5;27.938682860865143;28.796560558511146
112;2.08;0.6;22.5;10.0;27.682008597643343;27.705234162518824
113;0.9;-2.25;0.5;-21.0;27.846543771175625;27.45045536962912
114;1.41;-0.46;21.0;10.0;27.238977587273716;27.538126297916495
115;3.67;4.41;23.0;23.5;28.1677315380561;27.362417656340238
116;-0.57;-1.45;-12.0;-22.0;28.101336267159965;27.613900485081786
117;-0.32;4.05;1.0;24.0;28.193928424396628;28.199069133572475
118;4.32;4.11;22.5;23.0;26.745795931323485;28.053126385485093
119;6.89;6.45;24.0;25.0;27.430966078503324;27.36178904969483
120;1.61;5.79;21.0;24.5;27.472493516242753;27.926795376483856
121;2.95;7.23;22.0;24.0;27.450091074530153;27.39702721099499
122;-0.83;4.76;-1.5;23.0;27.389799196051072;27.989326537092673
123;2.06;6.51;21.5;25.0;29.06916579470419;27.278744472574246
124;2.49;1.26;21.0;21.0;27.443941043516322;27.67150881321798
125;-1.42;1.12;-21.5;21.0;28.25992922850303;27.75798263563114
126;0.02;1.06;12.0;12.5;28.305469436135485;28.148115389844488
127;1.64;4.58;21.0;24.0;27.410041955458592;28.27018924591769
128;-0.28;-0.03;-10.5;12.5;28.101985694964693;27.957272756833774
129;0.24;1.97;21.0;22.0;27.647466430036587;28.044769565821003
130;2.59;1.52;22.0;21.0;27.579374539680916;27.729579874206536
131;-0.18;0.32;-0.5;3.0;27.632726973644857;27.434605883810324
132;6.06;2.34;23.5;22.0;26.94283578244874;28.28929832993389
133;-0.6;0.47;-21.5;0.0;28.299823321003263;27.824972596572312
134;3.66;-0.13;22.5;0.0;28.097409133227924;27.975222966046218
135;-2.3;-1.0;-21.5;-21.0;28.104625953746474;27.853545555278956
136;6.28;4.23;24.0;23.0;27.613793654621233;28.1917913584788
137;3.06;4.5;21.0;23.5;27.655675728501013;28.052272635207295
138;5.24;6.29;23.0;23.5;27.604028691479076;27.547883766271408
139;3.88;1.0;23.0;21.0;28.098854069160897;28.44468315872054
140;1.8;1.39;22.0;22.5;27.618110000505105;28.313563887296137
141;0.98;0.04;11.5;0.0;27.236365396285898;27.922005658619867
142;-1.28;1.95;-22.0;22.0;28.317514015181487;28.8119332916068
143;2.22;1.55;21.0;21.0;27.80308615963343;28.38710094391465
144;8.1;0.5;25.0;21.5;26.89665406700246;27.442849706253174
145;2.01;0.68;21.0;21.5;27.09926013750191;28.766953262380778
146;2.88;0.13;22.0;-8.0;28.07571192329769;28.114286403890812
147;2.01;5.85;21.0;24.5;28.280910522824403;27.016800328684372
148;1.29;4.19;21.5;23.5;28.07749810791553;27.658884648517553
149;2.5;2.73;21.0;21.5;27.798381247835277;27.784475881326248
150;2.46;6.08;23.5;25.0;28.293257147242702;28.16475812074373
151;-3.06;4.7;-22.0;23.5;27.957760997619246;27.333678859604685
152;0.18;7.31;0.0;24.0;27.4387973497382;27.172668253228277
153;0.1;4.38;-10.0;23.0;27.641092597797215;27.960965648560855
154;-1.39;3.67;-21.5;24.0;27.904442298673523;28.173411224060175
155;4.81;6.36;24.0;24.0;28.355844194804003;27.447958029696853
156;-0.05;4.97;0.0;24.0;28.097464298402443;28.077198934366653
157;1.26;5.88;21.0;23.5;28.154793552786;26.967491540742163
158;-0.15;3.41;-11.0;22.0;27.800494599916743;27.76908172770572
159;4.81;1.64;24.0;21.0;27.49607062836434;28.217554819650836
160;-0.95;-0.51;-23.0;-21.0;28.549387033700043;28.065813724173402
161;8.11;7.83;23.0;26.0;25.87388451701831;27.737719805348096
162;2.69;4.9;22.0;23.0;28.23887214461654;27.406021236217413
163;5.0;-0.81;24.0;-11.0;27.057346507002492;27.27698480404314
164;2.44;6.44;22.0;24.0;27.868735170437855;27.542447240577587
165;3.94;7.67;25.0;25.5;28.326249310489377;27.492564449319747
166;-2.87;4.99;-23.0;24.0;28.29828793407827;28.002319546780406
167;4.73;4.72;23.5;24.5;27.448444400366302;27.714285125184087
168;3.81;3.72;24.0;23.0;27.66864470840594;27.568851989156165
169;2.22;3.9;21.5;23.0;27.25750538842467;27.196874820464206
170;0.14;8.01;10.0;24.0;27.75284489921709;26.697750841597124
171;3.64;6.51;23.0;24.0;27.686646600843513;27.784706224828074
172;2.3;3.4;22.0;22.5;28.200177304407145;27.487815482500608
173;-0.35;5.87;-11.0;24.5;28.256105534910507;28.276723643307754
174;5.22;3.74;24.0;22.0;27.51675126173146;27.948388146725023
175;-2.73;7.66;-21.5;25.0;27.904427964034667;26.858600112440705
176;1.88;4.51;22.0;24.0;28.005813682162493;28.06474478772255
177;5.84;5.46;24.0;24.0;26.770028016421648;27.458849211137743
178;4.0;5.11;22.0;24.5;27.28112900889551;27.863917527871056
179;0.59;4.95;0.0;22.0;28.305863350196546;28.13765270949231
180;9.38;5.73;26.0;24.0;26.364665747928612;27.772596205612473
181;4.79;1.13;23.0;21.0;27.616768456863305;28.179302688320732
182;5.0;4.05;24.0;24.0;27.778408881719628;27.90533103190141
183;2.43;-1.42;21.5;-23.0;27.456968150180018;28.268066789223493
184;-2.53;2.91;-22.5;22.0;27.71225541164053;28.406018728431476
185;-0.33;2.33;-15.0;22.0;28.08916339088795;28.0464097524086
186;5.05;3.39;23.5;22.5;26.976424892857835;28.138192905728683
187;-0.41;2.67;-11.5;21.5;27.952851375128088;27.079163576447485
188;-1.42;6.27;-21.5;24.0;28.095615316273108;27.151005506242303
189;4.03;-2.19;24.0;-21.5;27.98551589662052;28.41045406184139
190;2.83;1.38;23.0;21.5;27.731229687844714;28.85611893515828
191;-3.33;3.78;-23.0;23.0;27.844947477055868;27.599123174477846
192;4.63;1.43;22.5;21.0;27.46621743160132;28.674467736995574
193;0.03;0.76;10.5;21.5;27.91718288079942;27.942483783658176
194;1.05;-0.21;11.5;-21.0;27.7753037787168;28.096724008325243
195;-0.07;1.51;21.0;21.0;28.504825907203852;27.639643630119398
196;3.96;8.84;22.5;24.0;27.39486083191517;26.932032971909123
197;1.44;-1.81;21.0;-23.0;27.943271104149566;28.032015624995644
198;1.15;4.46;21.0;23.0;27.976195238094835;27.960121602024554
199;2.38;2.07;21.5;21.0;27.823651809207217;27.568552736768755
200;3.77;-2.05;22.5;-22.0;27.649902350641312;27.302151929838786
201;1.46;3.92;21.0;24.0;27.480691403238023;28.235325392139544
202;2.28;1.37;22.0;21.0;27.81621110072326;27.255331588516764
203;1.96;3.62;21.0;22.5;27.531407519413168;27.089769286577543
204;2.77;6.01;22.5;24.0;28.69698764678969;27.26847813868607
205;2.78;4.75;23.0;23.0;28.310626979987568;28.256813337671325
206;3.93;-0.84;22.0;-21.0;27.61313274512691;27.781547833049192
207;1.19;5.92;21.0;24.0;28.511995721099563;27.710171417730347
208;0.28;6.22;-10.5;24.0;28.062815254353936;26.940148477690318
209;4.16;1.71;23.0;22.0;27.984181245839586;28.18094923880315
210;-0.93;1.54;-21.0;21.0;27.68113256353504;27.95296764209482
211;-0.49;7.71;-21.0;24.5;28.37058159432055;27.19753481475849
212;2.24;2.0;21.0;21.0;28.114807486447422;28.127566549561305
213;3.22;4.73;23.5;25.0;28.466675253706743;28.134269139254357
214;0.64;3.54;21.0;23.0;28.293645929784304;27.77099926181987
215;10.11;3.9;25.0;23.0;26.546900007345492;28.03265952420498
216;2.41;7.71;21.5;25.0;28.510382319428828;27.48428460047669
217;-0.07;1.96;0.5;21.5;27.53261883657274;27.69184717565804
218;-0.05;1.38;-21.5;21.0;27.87808278917329;27.657107585573733
219;-5.62;9.47;-23.5;25.5;27.729688061714654;26.97497173307138
220;-0.82;6.07;-21.5;23.0;28.117389637020004;26.782552156207963
221;-0.23;2.13;-10.5;22.0;27.77547659357081;27.986659321898355
222;1.97;1.41;21.5;21.0;28.58337103981964;27.723309686976407
223;2.36;0.96;22.5;21.0;27.856245260264345;28.282121561155908
224;4.93;5.25;25.0;24.0;27.68944022547224;27.585276870098657
225;2.19;0.94;21.0;21.0;27.962008153921996;27.996364049640444
226;0.0;4.02;10.5;23.0;28.19113335784853;27.667663435859563
227;-3.08;4.06;-22.0;23.0;27.56471657753803;27.714912953137706
228;5.11;3.02;25.0;22.0;27.111213547165313;28.23897306914683
229;4.11;7.15;24.5;24.5;27.353571978811104;26.711186795049
230;2.96;3.61;22.5;22.0;28.04707471377363;28.590171388083704
231;1.07;2.55;10.5;22.5;27.37124586130489;28.17565438459238
232;0.92;0.95;21.0;0.5;28.302890311768518;27.878441491589875
233;-2.14;4.09;-21.0;24.0;28.634252216532566;27.73521047333155
234;-0.9;2.36;-11.0;22.0;27.824988769090275;27.54251985567043
235;1.65;2.79;21.0;23.0;28.05971311328753;27.87446681104412
236;5.63;5.39;24.5;23.5;28.362177278904383;27.333091665598314
237;2.87;4.99;23.5;23.0;28.37275277444894;27.558481453084458
238;3.29;3.33;23.0;22.0;27.25263106564208;27.57682178932155
239;0.43;-0.97;10.5;-21.0;28.03435570866575;27.785771538685047
240;1.75;3.96;22.5;22.0;28.20013297840987;27.924154418710692
241;0.57;3.21;21.0;22.5;27.982943018917794;28.3009876152759
242;0.67;2.82;21.5;22.0;28.11407298845189;28.296423802311132
243;-1.5;1.55;-21.5;21.5;28.486312502673982;28.077170441481456
244;3.6;-0.71;24.0;-1.5;28.417600180170034;27.745736609432445
245;1.57;6.74;23.0;24.5;27.87445246099015;26.9260542969073
246;5.25;2.65;25.0;22.5;28.12556666095814;27.861577485849576
247;3.2;-3.96;22.0;-23.0;28.068487668558134;27.24038178880759
248;3.02;-0.04;22.0;1.5;27.747425105764318;27.330905583240376
249;-2.14;5.35;-22.5;23.0;28.547511275065645;27.521764114969084
250;3.11;6.16;22.0;24.0;28.303319593291523;27.05428616689045
251;1.58;2.65;21.0;21.0;27.81660655076388;27.357403020023668
252;0.57;7.56;10.5;24.0;28.107740926655772;26.555722547127207
253;-1.32;2.28;-22.0;22.0;28.783286817179167;27.814773053181646
254;1.18;0.71;22.5;21.0;28.1863016374976;27.9024353775795
255;1.53;5.79;21.5;23.5;28.244098498624453;27.30212262810348
256;1.44;5.36;22.0;23.0;26.92668564825608;26.98759715128414
257;-1.54;2.74;-22.0;22.5;28.26319868663135;27.638965248359064
258;1.02;3.07;22.0;22.0;28.201411312202094;27.782820231214828
259;0.65;1.67;21.0;23.0;28.016200670326448;28.23652067801555
260;2.44;5.3;21.5;23.5;27.91426875273647;27.4395699674758
261;1.56;3.73;22.0;24.0;28.16285496891251;28.01137447538053
262;-1.03;5.33;-21.0;24.5;28.49822976958394;27.506746445190494
263;3.47;-1.73;22.0;-21.0;27.678314616320122;27.254304247219377
264;2.27;1.74;23.5;21.0;28.207394420612477;27.022442524686767
265;11.18;-2.24;26.0;-22.0;26.12254964585195;27.917062882760426
266;-2.94;3.33;-21.5;24.0;27.087938275180704;28.069932311995338
267;6.52;3.22;24.0;22.5;27.76922037076302;27.25090090253898
268;0.59;1.86;11.0;22.0;27.798595288251523;28.430272598059975
269;-0.64;3.86;-21.0;23.0;27.801985540604825;27.77913605568035
270;1.44;6.8;21.0;24.0;27.754754547644627;28.03676158189458
271;1.83;-0.1;22.0;0.0;27.95569888233882;28.249070781177917
272;1.79;0.99;22.0;22.0;28.036866800696547;28.46383494893125
273;4.2;2.66;24.0;21.5;28.05886669129742;27.34674386467244
274;1.01;3.42;2.0;22.0;27.300730759450378;27.381811481346517
275;-0.03;1.58;-10.5;21.0;27.886360465288405;28.300593633349813
276;3.52;6.87;22.0;24.5;27.956566312764522;27.489872680680058
277;-0.85;4.1;-21.0;22.5;27.379691378830408;27.734995943753084
278;-2.1;3.39;-21.5;22.5;27.482176041936707;27.55390897858233
279;2.73;6.27;22.5;24.0;28.083039365424817;27.842361609604882
280;1.33;5.89;21.0;24.0;27.24593731182688;27.26165622261421
281;3.02;5.41;22.0;24.5;27.31189484455445;27.655051979701646
282;2.27;9.4;22.0;26.5;27.920907936526707;26.598120234332352
283;3.08;4.11;21.5;24.0;27.938747287593266;27.89153814331508
284;-1.26;8.27;-21.0;24.5;28.468796953858092;27.937736128756033
285;-0.47;8.17;-0.5;25.5;27.76669047618027;26.903180109422006
286;0.46;2.49;8.5;22.0;27.760194523814132;28.501050857819262
287;4.52;5.63;24.0;23.0;27.97230058468556;27.128824154393428
288;2.62;3.38;22.0;23.0;28.30645862696356;28.0584318877588
289;-0.37;4.59;-10.5;23.0;28.225752425754745;27.876547490677535
290;0.61;0.04;21.0;-11.5;28.24956459841461;28.665630989043308
291;5.24;4.8;23.0;23.0;27.62539411483572;27.234169713798877
292;3.28;1.32;24.5;22.0;29.158559635208317;27.928795176305048
293;0.63;-1.69;10.5;-22.0;28.64006110328678;28.311020822287563
294;3.43;4.21;23.0;23.0;28.040775666874836;28.158939965843885
295;1.13;0.34;21.0;21.0;27.53966412286105;28.273740467083588
296;0.85;3.58;21.0;23.5;27.573311371686934;27.42159003413187
297;-1.83;2.47;-21.0;22.0;27.74348752410194;27.747956681528823
298;6.0;0.1;23.0;-10.5;27.115678121706637;27.265912785014184
299;3.81;4.71;23.5;22.0;28.198118731574986;27.25153023226402
300;4.94;2.61;23.5;23.5;27.623113510247173;27.895123229697337
301;2.9;4.39;22.0;23.0;27.9748100976575;28.20882663281123
302;0.91;7.98;21.5;24.0;27.985387258353242;26.710290151924596
303;-1.68;1.0;-21.0;21.0;28.038858749956283;27.997857060853782
304;1.27;3.65;22.0;21.5;28.336497666437182;27.257063304765612
305;4.18;2.4;24.0;23.0;28.514690950455694;28.097686737523432
306;3.93;5.57;22.0;25.5;27.657279331127274;28.085318228569175
307;-2.96;4.54;-24.0;23.0;28.509970185884097;27.79511467866251
308;6.37;2.21;24.0;21.0;26.670078740041244;27.95578473232329
309;0.8;2.1;21.5;22.0;27.92418306772823;27.611772851448706
310;6.15;3.57;23.0;22.5;27.264033083900117;27.967572293640366
311;3.48;4.6;22.5;22.5;27.920415469688123;27.796762401402077
312;2.71;5.19;23.0;23.0;28.396934693730593;27.88859802858509
313;1.29;0.6;21.0;11.0;27.83282055415872;28.196808330022034
314;-0.99;-0.63;-21.5;-22.0;28.06046863471813;28.322660538868874
315;6.88;3.54;23.5;22.5;26.87537162533758;27.983716693820355
316;3.03;-0.7;23.0;-21.0;27.46942118065104;27.535613303502068
317;-0.41;5.86;-21.0;25.0;28.152831118734753;27.356907719989117
318;2.63;3.65;21.0;22.5;27.604947020416468;27.317531001172124
319;5.83;3.31;24.0;23.5;27.260981273607893;28.21442716058577
320;2.97;-1.6;22.0;-21.0;27.272497135392644;27.976776083030014
321;3.26;9.49;22.0;25.0;27.67439972248721;26.935290976709346
322;-0.41;0.8;-9.5;21.0;28.44612275864674;28.28851356999869
323;5.28;1.39;24.5;21.0;27.79067469494039;27.93452881292255
324;0.33;3.94;-9.5;23.5;27.58008520653988;28.34918693719451
325;0.63;0.19;21.0;13.0;27.974508038569684;27.477516263301524
326;-2.52;-1.04;-21.0;-21.5;28.209034013946663;27.081698617331963
327;3.75;1.4;22.0;21.0;27.8479352915077;28.435541141325235
328;1.02;-0.4;21.0;-10.5;28.49771218887579;27.498363587675545
329;0.37;-0.1;1.0;-11.5;28.596032941651192;27.20937338492013
330;-0.66;6.95;-21.0;23.0;28.066784639498696;27.02753225879122
331;0.63;8.44;10.0;26.0;27.602048836997593;26.810192091814635
332;6.17;5.58;24.0;24.0;27.308260654973978;27.62179574176885
333;5.74;1.36;23.5;21.5;27.65741130330169;28.015538545600016
334;3.43;8.18;23.0;25.0;27.90994625577054;26.311358763849505
335;0.54;0.55;10.5;11.5;27.651553301758653;28.32044314625038
336;-5.45;6.89;-24.5;25.5;27.658768953082493;27.68136376698229
337;1.19;6.31;21.0;24.0;27.460770200414988;27.157207146538468
338;-2.05;0.74;-22.5;11.0;27.840034123542306;27.865613217727688
339;2.75;1.52;22.5;21.0;28.6022289341233;27.675794478207848
340;2.13;1.98;21.0;21.5;27.930504828950014;27.829473584672783
341;-0.44;4.15;-11.0;24.0;27.69271384317543;27.949731662397046
342;-1.52;3.26;-22.0;24.0;28.12915924801166;28.06835228509148
343;-1.49;8.45;-21.5;24.5;28.306357943048766;25.916934618121797
344;2.0;1.52;21.5;23.0;27.331300737432898;28.946668202057385
345;0.35;4.36;10.0;22.5;28.438486246634156;27.545787336723556
346;-2.11;6.93;-21.0;23.0;28.538708800504626;27.05411428969723
347;3.8;1.3;22.5;21.5;27.774448689397957;28.120277381277734
348;2.44;1.73;21.5;21.0;28.120924593618895;27.534652712536612
349;-0.29;-3.02;-1.0;-22.0;27.736364217395185;27.615568073099638
350;6.02;2.21;23.0;22.0;27.263521415987334;28.270583651562625
351;2.48;6.38;23.0;25.0;27.647234943118633;27.181530494068944
352;3.5;1.36;22.5;21.5;27.883507670305757;27.882438917713063
353;8.58;5.2;26.0;24.5;26.760859477976414;27.76580630919981
354;3.75;2.26;23.0;22.5;27.275767633560747;27.89036392734953
355;-0.19;4.23;10.5;23.0;28.258696006716235;26.85697488549297
356;0.07;4.55;0.0;23.0;27.81879041223755;28.165004881945254
357;-0.21;-1.33;9.5;-12.5;27.993318845753173;27.50020181744127
358;4.53;3.85;23.0;22.0;28.336709406704234;27.658768953082493
359;0.28;1.66;12.0;21.5;28.875276622051608;27.287440334336967
360;-3.39;3.19;-23.0;23.0;28.24177579402542;28.70877740343535
361;1.57;-0.47;21.0;-21.0;27.81303830939727;27.994090447807018
362;1.36;0.94;21.0;21.0;27.832182810552247;27.74808822243435
363;2.27;-0.79;22.0;-10.5;26.843567199610415;28.034369976869463
